crop,state_name,season,crop_year,price_per_ton,price_low_bound,price_high_bound 
Blackgram,Tripura,Rabi,2013,82366.3,65000.0,82000.0
Jute,Tripura,Kharif,2014,52366.31,38000.0,52000.0
Maize,Tripura,Kharif,2014,20366.32,20000.0,28000.0
Rice,Tripura,Kharif,2014,22610.11,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,75318.19,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,81008.53,65000.0,82000.0
Jute,Tripura,Kharif,2012,52366.36,38000.0,52000.0
Maize,Tripura,Kharif,2012,20366.37,20000.0,28000.0
Rice,Tripura,Kharif,2012,23328.45,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,77839.34,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,72154.79,65000.0,82000.0
Jute,Tripura,Kharif,2013,52366.41,38000.0,52000.0
Maize,Tripura,Kharif,2013,20366.42,20000.0,28000.0
Rice,Tripura,Kharif,2013,24761.73,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,75713.89,65000.0,82000.0
Blackgram,Tripura,Rabi,2013,72312.94,65000.0,82000.0
Jute,Tripura,Kharif,2014,52366.46,38000.0,52000.0
Maize,Tripura,Kharif,2014,20366.47,20000.0,28000.0
Rice,Tripura,Kharif,2014,24050.33,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,81860.12,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,72375.18,65000.0,82000.0
Jute,Tripura,Kharif,2012,52366.51,38000.0,52000.0
Maize,Tripura,Kharif,2012,20366.52,20000.0,28000.0
Rice,Tripura,Kharif,2012,23514.21,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,70807.99,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,82366.55,65000.0,82000.0
Jute,Tripura,Kharif,2013,52366.56,38000.0,52000.0
Maize,Tripura,Kharif,2013,20366.57,20000.0,28000.0
Rice,Tripura,Kharif,2013,24758.76,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,76506.27,65000.0,82000.0
Blackgram,Tripura,Rabi,2013,80263.31,65000.0,82000.0
Jute,Tripura,Kharif,2014,51894.84,38000.0,52000.0
Maize,Tripura,Kharif,2014,20366.62,20000.0,28000.0
Rice,Tripura,Kharif,2014,23598.67,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,73580.7,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,76090.25,65000.0,82000.0
Jute,Tripura,Kharif,1998,52366.66,38000.0,52000.0
Maize,Tripura,Kharif,1998,20366.67,20000.0,28000.0
Rice,Tripura,Kharif,1998,22366.68,22000.0,32000.0
Blackgram,Tripura,Kharif,1998,72359.79,65000.0,82000.0
Blackgram,Tripura,Rabi,1998,76213.58,65000.0,82000.0
Maize,Tripura,Kharif,1999,20366.71,20000.0,28000.0
Rice,Tripura,Kharif,1999,23451.71,22000.0,32000.0
Maize,Tripura,Kharif,2000,20366.73,20000.0,28000.0
Rice,Tripura,Kharif,2000,22658.07,22000.0,32000.0
Maize,Tripura,Kharif,2001,20366.75,20000.0,28000.0
Rice,Tripura,Kharif,2001,22366.76,22000.0,32000.0
Maize,Tripura,Kharif,2002,20366.77,20000.0,28000.0
Rice,Tripura,Kharif,2002,24569.5,22000.0,32000.0
Maize,Tripura,Kharif,2003,20366.79,20000.0,28000.0
Rice,Tripura,Kharif,2003,23153.59,22000.0,32000.0
Jute,Tripura,Kharif,2004,52366.81,38000.0,52000.0
Maize,Tripura,Kharif,2004,20366.82,20000.0,28000.0
Rice,Tripura,Kharif,2004,22366.83,22000.0,32000.0
Blackgram,Tripura,Kharif,2004,76139.75,65000.0,82000.0
Blackgram,Tripura,Rabi,2004,81094.9,65000.0,82000.0
Jute,Tripura,Kharif,2005,52366.86,38000.0,52000.0
Maize,Tripura,Kharif,2005,20366.87,20000.0,28000.0
Rice,Tripura,Kharif,2005,22366.88,22000.0,32000.0
Blackgram,Tripura,Kharif,2005,74659.24,65000.0,82000.0
Blackgram,Tripura,Rabi,2005,82366.9,65000.0,82000.0
Jute,Tripura,Kharif,2006,52366.91,38000.0,52000.0
Maize,Tripura,Kharif,2006,20366.92,20000.0,28000.0
Rice,Tripura,Kharif,2006,22366.93,22000.0,32000.0
Blackgram,Tripura,Kharif,2006,74629.68,65000.0,82000.0
Blackgram,Tripura,Rabi,2006,73884.04,65000.0,82000.0
Jute,Tripura,Kharif,2007,50073.54,38000.0,52000.0
Maize,Tripura,Kharif,2007,20366.97,20000.0,28000.0
Rice,Tripura,Kharif,2007,22366.98,22000.0,32000.0
Blackgram,Tripura,Kharif,2007,76830.17,65000.0,82000.0
Blackgram,Tripura,Rabi,2007,82205.08,65000.0,82000.0
Jute,Tripura,Kharif,2008,52367.01,38000.0,52000.0
Maize,Tripura,Kharif,2008,20367.02,20000.0,28000.0
Rice,Tripura,Kharif,2008,24451.8,22000.0,32000.0
Blackgram,Tripura,Kharif,2008,71673.43,65000.0,82000.0
Blackgram,Tripura,Rabi,2008,78409.75,65000.0,82000.0
Jute,Tripura,Kharif,2009,52367.06,38000.0,52000.0
Maize,Tripura,Kharif,2009,20367.07,20000.0,28000.0
Rice,Tripura,Kharif,2009,25152.71,22000.0,32000.0
Blackgram,Tripura,Kharif,2009,72120.4,65000.0,82000.0
Blackgram,Tripura,Rabi,2009,82367.1,65000.0,82000.0
Jute,Tripura,Kharif,2010,52367.11,38000.0,52000.0
Maize,Tripura,Kharif,2010,20367.12,20000.0,28000.0
Rice,Tripura,Kharif,2010,22367.13,22000.0,32000.0
Blackgram,Tripura,Kharif,2010,73135.59,65000.0,82000.0
Blackgram,Tripura,Rabi,2010,82145.96,65000.0,82000.0
Jute,Tripura,Kharif,2011,52367.16,38000.0,52000.0
Maize,Tripura,Kharif,2011,20367.17,20000.0,28000.0
Rice,Tripura,Kharif,2011,24119.26,22000.0,32000.0
Blackgram,Tripura,Kharif,2011,78835.09,65000.0,82000.0
Blackgram,Tripura,Rabi,2011,74485.11,65000.0,82000.0
Jute,Tripura,Kharif,2012,52367.21,38000.0,52000.0
Maize,Tripura,Kharif,2012,20367.22,20000.0,28000.0
Rice,Tripura,Kharif,2012,24910.58,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,79234.82,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,75100.9,65000.0,82000.0
Jute,Tripura,Kharif,2013,52367.26,38000.0,52000.0
Maize,Tripura,Kharif,2013,20367.27,20000.0,28000.0
Rice,Tripura,Kharif,2013,25391.53,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,76236.82,65000.0,82000.0
Blackgram,Tripura,Rabi,2013,71150.94,65000.0,82000.0
Jute,Tripura,Kharif,2014,52367.31,38000.0,52000.0
Maize,Tripura,Kharif,2014,20367.32,20000.0,28000.0
Rice,Tripura,Kharif,2014,24424.59,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,72075.12,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,82367.35,65000.0,82000.0
Jute,Tripura,Kharif,2012,52367.36,38000.0,52000.0
Maize,Tripura,Kharif,2012,20367.37,20000.0,28000.0
Rice,Tripura,Kharif,2012,22484.25,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,73330.32,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,78739.33,65000.0,82000.0
Jute,Tripura,Kharif,2013,52367.41,38000.0,52000.0
Maize,Tripura,Kharif,2013,20367.42,20000.0,28000.0
Rice,Tripura,Kharif,2013,22367.43,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,75002.05,65000.0,82000.0
Jute,Tripura,Kharif,2014,52367.45,38000.0,52000.0
Maize,Tripura,Kharif,2014,20367.46,20000.0,28000.0
Rice,Tripura,Kharif,2014,24008.24,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,82367.48,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,82367.49,65000.0,82000.0
Jute,Tripura,Kharif,1998,52367.5,38000.0,52000.0
Maize,Tripura,Kharif,1998,20367.51,20000.0,28000.0
Rice,Tripura,Kharif,1998,23047.7,22000.0,32000.0
Blackgram,Tripura,Kharif,1998,78567.77,65000.0,82000.0
Blackgram,Tripura,Rabi,1998,74482.42,65000.0,82000.0
Maize,Tripura,Kharif,1999,20367.55,20000.0,28000.0
Rice,Tripura,Kharif,1999,22692.99,22000.0,32000.0
Maize,Tripura,Kharif,2000,20367.57,20000.0,28000.0
Rice,Tripura,Kharif,2000,23864.66,22000.0,32000.0
Maize,Tripura,Kharif,2001,20367.59,20000.0,28000.0
Rice,Tripura,Kharif,2001,23639.72,22000.0,32000.0
Maize,Tripura,Kharif,2002,20367.61,20000.0,28000.0
Rice,Tripura,Kharif,2002,23740.9,22000.0,32000.0
Maize,Tripura,Kharif,2003,20367.63,20000.0,28000.0
Rice,Tripura,Kharif,2003,23426.86,22000.0,32000.0
Jute,Tripura,Kharif,2004,52367.65,38000.0,52000.0
Maize,Tripura,Kharif,2004,20367.66,20000.0,28000.0
Rice,Tripura,Kharif,2004,24159.84,22000.0,32000.0
Blackgram,Tripura,Kharif,2004,75418.84,65000.0,82000.0
Blackgram,Tripura,Rabi,2004,80904.01,65000.0,82000.0
Jute,Tripura,Kharif,2005,52367.7,38000.0,52000.0
Maize,Tripura,Kharif,2005,20367.71,20000.0,28000.0
Rice,Tripura,Kharif,2005,22818.19,22000.0,32000.0
Blackgram,Tripura,Kharif,2005,70673.44,65000.0,82000.0
Blackgram,Tripura,Rabi,2005,71847.51,65000.0,82000.0
Jute,Tripura,Kharif,2006,52367.75,38000.0,52000.0
Maize,Tripura,Kharif,2006,20367.76,20000.0,28000.0
Rice,Tripura,Kharif,2006,23738.39,22000.0,32000.0
Blackgram,Tripura,Kharif,2006,73820.11,65000.0,82000.0
Blackgram,Tripura,Rabi,2006,75272.94,65000.0,82000.0
Jute,Tripura,Kharif,2007,52367.8,38000.0,52000.0
Maize,Tripura,Kharif,2007,20367.81,20000.0,28000.0
Rice,Tripura,Kharif,2007,23592.55,22000.0,32000.0
Blackgram,Tripura,Kharif,2007,74560.04,65000.0,82000.0
Blackgram,Tripura,Rabi,2007,78353.55,65000.0,82000.0
Jute,Tripura,Kharif,2008,52367.85,38000.0,52000.0
Maize,Tripura,Kharif,2008,20367.86,20000.0,28000.0
Rice,Tripura,Kharif,2008,25236.65,22000.0,32000.0
Blackgram,Tripura,Kharif,2008,75839.55,65000.0,82000.0
Blackgram,Tripura,Rabi,2008,81559.2,65000.0,82000.0
Jute,Tripura,Kharif,2009,52367.9,38000.0,52000.0
Maize,Tripura,Kharif,2009,20367.91,20000.0,28000.0
Rice,Tripura,Kharif,2009,25783.59,22000.0,32000.0
Blackgram,Tripura,Kharif,2009,74511.18,65000.0,82000.0
Blackgram,Tripura,Rabi,2009,73256.99,65000.0,82000.0
Jute,Tripura,Kharif,2010,52367.95,38000.0,52000.0
Maize,Tripura,Kharif,2010,20367.96,20000.0,28000.0
Rice,Tripura,Kharif,2010,25718.12,22000.0,32000.0
Blackgram,Tripura,Kharif,2010,77621.98,65000.0,82000.0
Blackgram,Tripura,Rabi,2010,80262.92,65000.0,82000.0
Jute,Tripura,Kharif,2011,52368.0,38000.0,52000.0
Maize,Tripura,Kharif,2011,20368.01,20000.0,28000.0
Rice,Tripura,Kharif,2011,25366.05,22000.0,32000.0
Blackgram,Tripura,Kharif,2011,70555.01,65000.0,82000.0
Blackgram,Tripura,Rabi,2011,80805.12,65000.0,82000.0
Jute,Tripura,Kharif,2012,52368.05,38000.0,52000.0
Maize,Tripura,Kharif,2012,20368.06,20000.0,28000.0
Rice,Tripura,Kharif,2012,24011.45,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,79048.63,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,76286.22,65000.0,82000.0
Jute,Tripura,Kharif,2013,52368.1,38000.0,52000.0
Maize,Tripura,Kharif,2013,20368.11,20000.0,28000.0
Rice,Tripura,Kharif,2013,22368.12,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,74851.65,65000.0,82000.0
Blackgram,Tripura,Rabi,2013,69999.28,65000.0,82000.0
Jute,Tripura,Kharif,2014,51879.01,38000.0,52000.0
Maize,Tripura,Kharif,2014,20368.16,20000.0,28000.0
Rice,Tripura,Kharif,2014,24299.43,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,73050.29,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,81162.54,65000.0,82000.0
Jute,Tripura,Kharif,2012,52368.2,38000.0,52000.0
Maize,Tripura,Kharif,2012,20368.21,20000.0,28000.0
Rice,Tripura,Kharif,2012,24257.73,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,81519.89,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,82368.24,65000.0,82000.0
Jute,Tripura,Kharif,2013,52368.25,38000.0,52000.0
Maize,Tripura,Kharif,2013,20368.26,20000.0,28000.0
Rice,Tripura,Kharif,2013,22368.27,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,77640.32,65000.0,82000.0
Blackgram,Tripura,Rabi,2013,78723.56,65000.0,82000.0
Jute,Tripura,Kharif,2014,52368.3,38000.0,52000.0
Maize,Tripura,Kharif,2014,20368.31,20000.0,28000.0
Rice,Tripura,Kharif,2014,23332.01,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,73455.74,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,76774.17,65000.0,82000.0
Jute,Tripura,Kharif,1998,52368.35,38000.0,52000.0
Maize,Tripura,Kharif,1998,20368.36,20000.0,28000.0
Rice,Tripura,Kharif,1998,24030.67,22000.0,32000.0
Blackgram,Tripura,Kharif,1998,77986.4,65000.0,82000.0
Blackgram,Tripura,Rabi,1998,78952.37,65000.0,82000.0
Maize,Tripura,Kharif,1999,20368.4,20000.0,28000.0
Rice,Tripura,Kharif,1999,22368.41,22000.0,32000.0
Maize,Tripura,Kharif,2000,20368.42,20000.0,28000.0
Rice,Tripura,Kharif,2000,22368.43,22000.0,32000.0
Maize,Tripura,Kharif,2001,20368.44,20000.0,28000.0
Rice,Tripura,Kharif,2001,22368.45,22000.0,32000.0
Maize,Tripura,Kharif,2002,20368.46,20000.0,28000.0
Rice,Tripura,Kharif,2002,25126.09,22000.0,32000.0
Maize,Tripura,Kharif,2003,20368.48,20000.0,28000.0
Rice,Tripura,Kharif,2003,25219.25,22000.0,32000.0
Jute,Tripura,Kharif,2004,52155.74,38000.0,52000.0
Maize,Tripura,Kharif,2004,20368.51,20000.0,28000.0
Rice,Tripura,Kharif,2004,23020.26,22000.0,32000.0
Blackgram,Tripura,Kharif,2004,76925.48,65000.0,82000.0
Blackgram,Tripura,Rabi,2004,80104.54,65000.0,82000.0
Jute,Tripura,Kharif,2005,52368.55,38000.0,52000.0
Maize,Tripura,Kharif,2005,20368.56,20000.0,28000.0
Rice,Tripura,Kharif,2005,23324.46,22000.0,32000.0
Blackgram,Tripura,Kharif,2005,81362.27,65000.0,82000.0
Blackgram,Tripura,Rabi,2005,75241.6,65000.0,82000.0
Jute,Tripura,Kharif,2006,52368.6,38000.0,52000.0
Maize,Tripura,Kharif,2006,20368.61,20000.0,28000.0
Rice,Tripura,Kharif,2006,23987.8,22000.0,32000.0
Blackgram,Tripura,Kharif,2006,76598.86,65000.0,82000.0
Blackgram,Tripura,Rabi,2006,80035.66,65000.0,82000.0
Jute,Tripura,Kharif,2007,52368.65,38000.0,52000.0
Maize,Tripura,Kharif,2007,20368.66,20000.0,28000.0
Rice,Tripura,Kharif,2007,23259.03,22000.0,32000.0
Blackgram,Tripura,Kharif,2007,79903.45,65000.0,82000.0
Blackgram,Tripura,Rabi,2007,82368.69,65000.0,82000.0
Jute,Tripura,Kharif,2008,52368.7,38000.0,52000.0
Maize,Tripura,Kharif,2008,20368.71,20000.0,28000.0
Rice,Tripura,Kharif,2008,24440.03,22000.0,32000.0
Blackgram,Tripura,Kharif,2008,71698.76,65000.0,82000.0
Blackgram,Tripura,Rabi,2008,82368.74,65000.0,82000.0
Jute,Tripura,Kharif,2009,52368.75,38000.0,52000.0
Maize,Tripura,Kharif,2009,20368.76,20000.0,28000.0
Rice,Tripura,Kharif,2009,24817.98,22000.0,32000.0
Blackgram,Tripura,Kharif,2009,73546.89,65000.0,82000.0
Blackgram,Tripura,Rabi,2009,82368.79,65000.0,82000.0
Jute,Tripura,Kharif,2010,52368.8,38000.0,52000.0
Maize,Tripura,Kharif,2010,20368.81,20000.0,28000.0
Rice,Tripura,Kharif,2010,22446.73,22000.0,32000.0
Blackgram,Tripura,Kharif,2010,73970.16,65000.0,82000.0
Blackgram,Tripura,Rabi,2010,73774.73,65000.0,82000.0
Jute,Tripura,Kharif,2011,52368.85,38000.0,52000.0
Maize,Tripura,Kharif,2011,20368.86,20000.0,28000.0
Rice,Tripura,Kharif,2011,23911.1,22000.0,32000.0
Blackgram,Tripura,Kharif,2011,71628.15,65000.0,82000.0
Blackgram,Tripura,Rabi,2011,79436.01,65000.0,82000.0
Jute,Tripura,Kharif,2012,52368.9,38000.0,52000.0
Maize,Tripura,Kharif,2012,20368.91,20000.0,28000.0
Rice,Tripura,Kharif,2012,23174.09,22000.0,32000.0
Blackgram,Tripura,Kharif,2012,78304.66,65000.0,82000.0
Blackgram,Tripura,Rabi,2012,81702.39,65000.0,82000.0
Jute,Tripura,Kharif,2013,52368.95,38000.0,52000.0
Maize,Tripura,Kharif,2013,20368.96,20000.0,28000.0
Rice,Tripura,Kharif,2013,24242.08,22000.0,32000.0
Blackgram,Tripura,Kharif,2013,80060.5,65000.0,82000.0
Blackgram,Tripura,Rabi,2013,82368.99,65000.0,82000.0
Jute,Tripura,Kharif,2014,52369.0,38000.0,52000.0
Maize,Tripura,Kharif,2014,20369.01,20000.0,28000.0
Rice,Tripura,Kharif,2014,23489.99,22000.0,32000.0
Blackgram,Tripura,Kharif,2014,68127.22,65000.0,82000.0
Blackgram,Tripura,Rabi,2014,73547.07,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,1997,20369.05,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,1997,26254.14,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,1997,82369.07,65000.0,82000.0
Maize,Uttar Pradesh,Summer,1997,20369.08,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,1997,82369.09,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,1998,20369.1,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,1998,27054.4,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,1998,79219.46,65000.0,82000.0
Maize,Uttar Pradesh,Summer,1998,20369.13,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,1998,82369.14,65000.0,82000.0
Jute,Uttar Pradesh,Kharif,1999,52369.15,38000.0,52000.0
Maize,Uttar Pradesh,Kharif,1999,20369.16,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,1999,22369.17,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,1999,81601.49,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,1999,20369.19,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,1999,82369.2,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2000,20369.21,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2000,25375.08,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2000,82369.23,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,2000,20369.24,20000.0,28000.0
Blackgram,Uttar Pradesh,Rabi,2000,82369.25,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2001,20369.26,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2001,25405.26,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2001,82369.28,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,2001,20369.29,20000.0,28000.0
Blackgram,Uttar Pradesh,Rabi,2001,82369.3,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2002,20369.31,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2002,25453.89,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2002,81735.21,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,2002,20369.34,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,2002,82369.35,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2003,20369.36,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2003,26362.14,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2003,74859.3,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2003,20369.39,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,2003,77620.63,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2004,20369.41,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2004,26864.12,22000.0,32000.0
Maize,Uttar Pradesh,Kharif,2005,20369.43,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2005,24888.77,22000.0,32000.0
Maize,Uttar Pradesh,Kharif,2006,20369.45,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2006,26883.25,22000.0,32000.0
Maize,Uttar Pradesh,Summer,2006,20369.47,20000.0,28000.0
Maize,Uttar Pradesh,Kharif,2007,20369.48,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2007,25267.44,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2007,82369.5,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2007,20369.51,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,2007,82369.52,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2008,20369.53,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2008,25754.91,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2008,80222.11,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2008,20369.56,20000.0,28000.0
Rice,Uttar Pradesh,Summer,2008,27192.18,22000.0,32000.0
Blackgram,Uttar Pradesh,Summer,2008,82369.58,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2009,20369.59,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2009,25434.02,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2009,82283.1,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2009,20369.62,20000.0,28000.0
Rice,Uttar Pradesh,Summer,2009,25852.98,22000.0,32000.0
Blackgram,Uttar Pradesh,Summer,2009,82369.64,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2010,20369.65,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2010,25034.97,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2010,81998.07,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2010,20369.68,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,2010,82369.69,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2011,20369.7,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2011,25278.53,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2011,81411.81,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2011,20369.73,20000.0,28000.0
Rice,Uttar Pradesh,Summer,2011,28113.4,22000.0,32000.0
Blackgram,Uttar Pradesh,Summer,2011,82369.75,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2012,20369.76,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2012,26927.98,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2012,78919.02,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2012,20369.79,20000.0,28000.0
Rice,Uttar Pradesh,Summer,2012,29725.09,22000.0,32000.0
Blackgram,Uttar Pradesh,Summer,2012,82369.81,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2013,20369.82,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2013,24973.74,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2013,82369.84,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2013,20369.85,20000.0,28000.0
Maize,Uttar Pradesh,Kharif,2014,20369.86,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2014,24724.65,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2014,78558.77,65000.0,82000.0
Maize,Uttar Pradesh,Summer,2014,20369.89,20000.0,28000.0
Maize,Uttar Pradesh,Kharif,1997,20369.9,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,1997,24663.89,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,1997,82369.92,65000.0,82000.0
Maize,Uttar Pradesh,Summer,1997,20369.93,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,1997,80062.96,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,1998,20369.95,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,1998,25627.01,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,1998,82369.97,65000.0,82000.0
Maize,Uttar Pradesh,Summer,1998,20369.98,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,1998,82369.99,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,1999,20370.0,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,1999,24544.11,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,1999,77428.37,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,1999,20370.03,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,1999,82370.04,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2000,20370.05,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2000,26485.8,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2000,77290.52,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,2000,20370.08,20000.0,28000.0
Blackgram,Uttar Pradesh,Rabi,2000,77712.31,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2001,20370.1,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2001,26652.48,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2001,82370.12,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,2001,20370.13,20000.0,28000.0
Blackgram,Uttar Pradesh,Rabi,2001,82370.14,65000.0,82000.0
Maize,Uttar Pradesh,Kharif,2002,20370.15,20000.0,28000.0
Rice,Uttar Pradesh,Kharif,2002,24114.91,22000.0,32000.0
Blackgram,Uttar Pradesh,Kharif,2002,82370.17,65000.0,82000.0
Maize,Uttar Pradesh,Rabi,2002,20370.18,20000.0,28000.0
Blackgram,Uttar Pradesh,Summer,2002,82370.19,65000.0,82000.0
